service_id;service_name_en;service_name_fr;fiscal_yr;department_en;department_fr;org_id
3629;Drug Submission Evaluations of Human Pharmaceuticals;Évaluation des présentations de médicaments pharmaceutiques à usage humain;2023-2024;Health Canada;Santé Canada;127
3630;Drug Submission Evaluations of Biologic Products;Évaluation des présentations de médicaments biologiques;2023-2024;Health Canada;Santé Canada;127
3631;Drug Submission Evaluations of Veterinary Pharmaceuticals and Veterinary Health Products;Évaluation des présentations de médicaments vétérinaires pharmaceutiques et des produits de santé animale;2023-2024;Health Canada;Santé Canada;127
3632;Medical Device Submission Evaluations;Évaluation des demandes d'instruments médicaux;2023-2024;Health Canada;Santé Canada;127
3633;Special Access Programs: Human Drugs;Programmes d'accès spéciale: médicaments à usage humain;2023-2024;Health Canada;Santé Canada;127
3634;Special Access Programs: Medical Devices;Programmes d'accès spéciale: instruments médicaux;2023-2024;Health Canada;Santé Canada;127
3635;Natural Health Product Application Reviews;Évaluation des applications de produits de santé naturels;2023-2024;Health Canada;Santé Canada;127
3636;Natural Health Product Site Licence Application Reviews;Évaluation des applications de licence des sites de produits de santé naturels;2023-2024;Health Canada;Santé Canada;127
3637;Research Ethics Board;Comité d'éthique de la recherche;2023-2024;Health Canada;Santé Canada;127
3638;Stratospheric Balloon Flight Opportunities (STRATOS);Opportunités de vols de ballons stratosphériques (STRATOS);2023-2024;Canadian Space Agency;Agence spatiale canadienne;95
3639;CCOHS Inquiries Service;Le Service des demandes de renseignements du CCHST;2023-2024;Canadian Centre for Occupational Health and Safety;Centre canadien d’hygiène et de sécurité au travail;55
3640;CCOHS Publications;Publications du CCHST;2023-2024;Canadian Centre for Occupational Health and Safety;Centre canadien d’hygiène et de sécurité au travail;55
3641;CCOHS Legislation Service;Service législation du CCHST;2023-2024;Canadian Centre for Occupational Health and Safety;Centre canadien d’hygiène et de sécurité au travail;55
3642;CCOHS Databases/Collections;Bases de données et collections du CCHST;2023-2024;Canadian Centre for Occupational Health and Safety;Centre canadien d’hygiène et de sécurité au travail;55
3643;Cyber Centre Learning Hub - Learning Management System;Carrefour de l’apprentissage du Centre pour la cybersécurité – Système de gestion de l’apprentissage;2023-2024;Communications Security Establishment Canada;Centre de la sécurité des télécommunications Canada;110
3644;Cyber Centre Learning Hub - Curriculum Review;Carrefour de l’apprentissage du Centre pour la cybersécurité – Examen des programmes;2023-2024;Communications Security Establishment Canada;Centre de la sécurité des télécommunications Canada;110
3645;Advice and Guidance - Supply Chain Integrity;Avis et conseils en matière de cybersécurité – Architecture de sécurité du système;2023-2024;Communications Security Establishment Canada;Centre de la sécurité des télécommunications Canada;110
3646;Compliance Reviews / Certifications - Cryptographic Module Validation Program;Certifications/examens de conformité – Programme de validation des modules cryptographiques;2023-2024;Communications Security Establishment Canada;Centre de la sécurité des télécommunications Canada;110
3647;Compliance Reviews / Certifications - Common Criteria Recognition Arrangement (CCRA);Certifications/examens de conformité – Arrangement de reconnaissance des Critères communs;2023-2024;Communications Security Establishment Canada;Centre de la sécurité des télécommunications Canada;110
3648;Cyber Centre Learning Hub - Custom Course Development;Carrefour de l’apprentissage du Centre pour la cybersécurité – Élaboration de cours sur mesure;2023-2024;Communications Security Establishment Canada;Centre de la sécurité des télécommunications Canada;110
3649;Digital Communications – Web Communications;Communications numériques –  Communications Web;2023-2024;Royal Canadian Mounted Police;Gendarmerie royale du Canada;295
3650;Cyber Flipbook;Le livre d epoche cybernétique;2023-2024;Royal Canadian Mounted Police;Gendarmerie royale du Canada;295
3651;"Canadian Anti-Fraud Centre-
Online Fraud Reporting Systems";Centre Antifraude du Canada - système de signalement en ligne;2023-2024;Royal Canadian Mounted Police;Gendarmerie royale du Canada;295
3652;Indigenous Policing Services - National Directorate;Service de police autochtone – national;2023-2024;Royal Canadian Mounted Police;Gendarmerie royale du Canada;295
3653;Issuance of Discharge Books;Délivrance des livrets de service des marins;2023-2024;Transport Canada;Transports Canada;138
3654;Surface Transportation Merger and Acquisition Review and Assessment Process;Processus d'examen et d'évaluation des fusions et acquisitions dans le domaine des transports de surface;2023-2024;Transport Canada;Transports Canada;138
3657;Transportation Data and Information Hub;Carrefour de données et d'information sur les transports;2023-2024;Transport Canada;Transports Canada;138
3658;Motor Vehicle Safety Call Centre;Centre d'appels pour la sécurité des véhicules automobiles;2023-2024;Transport Canada;Transports Canada;138
3659;Assistance for a formal application for certification;Aide fournie en vue de la préparation d’une demande de services de certification;2023-2024;Transport Canada;Transports Canada;138
3660;Administrative changes to amend documents under Schedule V;Modification administrative apportée à un document pour lequel une redevance est exigible en vertu de la présente annexe;2023-2024;Transport Canada;Transports Canada;138
3661;Ministerial exemption to an airworthiness directive pursuant to 605.84(3);Exemption ministérielle à une consigne de navigabilité en vertu du paragraphe 605.84(3);2023-2024;Transport Canada;Transports Canada;138
3662;Marine Medical Examiner Designation;Désignation des médecins examinateurs de la marine;2023-2024;Transport Canada;Transports Canada;138
3663;Marine Pilotage Licence or Pilotage Certificate;Brevet de pilote ou certificat de pilotage maritime;2023-2024;Transport Canada;Transports Canada;138
3664;Marking and lighting of obstacles to air navigation;Balisage et éclairage des obstacles à la navigation aérienne;2023-2024;Transport Canada;Transports Canada;138
3665;Flight Tests Conducted by the Department of Transport;Tests en vol effectués par le ministère des Transports;2023-2024;Transport Canada;Transports Canada;138
3666;Outreach and Promotion - Human Rights;Sensibilisation et promotion - Droits de la personne;2023-2024;Canadian Human Rights Commission;Commission canadienne des droits de la personne;71
3667;Outreach and Education - Pay Equity;Sensibilisation et éducation - Équité salariale;2023-2024;Canadian Human Rights Commission;Commission canadienne des droits de la personne;71
3668;Outreach and Education - Accessibility;Sensibilisation et éducation - Accessibilité;2023-2024;Canadian Human Rights Commission;Commission canadienne des droits de la personne;71
3669;Complaint Management - Pay Equity;Gestion des plaintes - Équité salariale;2023-2024;Canadian Human Rights Commission;Commission canadienne des droits de la personne;71
3670;Complaint Management - Accessibility;Gestion des plaintes - Accessibilité;2023-2024;Canadian Human Rights Commission;Commission canadienne des droits de la personne;71
3671;Enforcement and Compliance - Pay Equity;Exécution et conformité - Équité salariale;2023-2024;Canadian Human Rights Commission;Commission canadienne des droits de la personne;71
3672;Enforcement and Compliance - Accessibilty;Exécution et conformité - Accessibilité;2023-2024;Canadian Human Rights Commission;Commission canadienne des droits de la personne;71
3673;System for Official Languages Obligations (SOLO);Système pour les obligations en langues officielles (SOLO);2023-2024;Treasury Board of Canada Secretariat;Secrétariat du Conseil du Trésor du Canada;326
3674;Job Classification Data;Données sur la classification des emplois;2023-2024;Treasury Board of Canada Secretariat;Secrétariat du Conseil du Trésor du Canada;326
3675;Finance Data Innovation Radar;Radar de l'innovation en matière de finance;2023-2024;Treasury Board of Canada Secretariat;Secrétariat du Conseil du Trésor du Canada;326
3676;Diversity and inclusion statistics;Statistiques sur la diversité et l'inclusion;2023-2024;Treasury Board of Canada Secretariat;Secrétariat du Conseil du Trésor du Canada;326
3677;Student Experience Survey;Sondage sur l'experience etudiante (SEE);2023-2024;Treasury Board of Canada Secretariat;Secrétariat du Conseil du Trésor du Canada;326
3678;Human resources statistics;Statistiques concernant les ressources humaines;2023-2024;Treasury Board of Canada Secretariat;Secrétariat du Conseil du Trésor du Canada;326
3684;Research Support Process;Processus de soutien à la recherche;2023-2024;Polar Knowledge Canada;Savoir polaire Canada;552
3685;Grants and Contributions Programs;Programmes de subventions et contributions;2023-2024;Atlantic Canada Opportunities Agency;Agence de promotion économique du Canada atlantique;12
3686;Indigenous Program Agreements;Accords sur les programmes autochtones;2023-2024;Fisheries and Oceans Canada;Pêches et Océans Canada;125
3687;MPA Activity Plan Application Process;Processus de demande d'activités pour la ZPM -  Anguniaqvia niqiqyuam;2023-2024;Fisheries and Oceans Canada;Pêches et Océans Canada;125
3688;Small Craft Harbours;Ports pour petits bateaux;2023-2024;Fisheries and Oceans Canada;Pêches et Océans Canada;125
3689;Small Craft Harbours Grant and Contribution Programs;Programmes de subventions et de contributions pour les ports pour petits bateaux;2023-2024;Fisheries and Oceans Canada;Pêches et Océans Canada;125
3690;Access to activities at the Plains of Abraham Museum;Accès aux activités du Musée des plaines d'Abraham;2023-2024;The National Battlefields Commission;Commission des champs de bataille nationaux;218
3691;Access to social, cultural and heritage content online (no fee);Accès à du contenu socio-culturel et patrimonial en ligne (sans frais);2023-2024;The National Battlefields Commission;Commission des champs de bataille nationaux;218
